133	./System/Library/AssetsV2/PreinstalledAssetsV2/RequiredByOs
132	./Applications/Adobe Acrobat Reader DC.app/Contents/Resources
129	./System/Library/Fonts/Supplemental
128	./System/Library/Frameworks/Python.framework/Versions
128	./System/Library/Frameworks/Python.framework
127	./Applications/Adobe Acrobat Reader DC.app/Contents/Plugins
126	./usr/local/texlive/2021/texmf-var
124	./System/Library/AssetsV2/com_apple_MobileAsset_DictionaryServices_dictionaryOSX
123	./System/Volumes/Data/Applications/zoom.us.app
123	./Applications/zoom.us.app/Contents
123	./Applications/zoom.us.app
121	./Users/tianhan/Pictures/Photos Library.photoslibrary/originals
120	./Users/tianhan/Google Drive/tianhans-papers-repo/talk
118	./Applications/Visual Studio Code.app/Contents/Resources
117	./usr/libexec
116	./System/Library/Frameworks/CoreImage.framework/Versions
116	./System/Library/Frameworks/CoreImage.framework
115	./System/Library/PrivateFrameworks/TuriCore.framework/Versions
115	./System/Library/PrivateFrameworks/TuriCore.framework
115	./Library/Developer/CommandLineTools/Library
115	./Applications/Visual Studio Code.app/Contents/Resources/app
113	./Applications/zoom.us.app/Contents/Frameworks
112	./usr/standalone
110	./Applications/Microsoft Word.app/Contents/Frameworks/mso40ui.framework
110	./Applications/Microsoft PowerPoint.app/Contents/Frameworks/mso40ui.framework
110	./Applications/Microsoft Excel.app/Contents/Frameworks/mso40ui.framework
109	./System/Library/Perl
105	./System/Library/Frameworks/ApplicationServices.framework/Versions
105	./System/Library/Frameworks/ApplicationServices.framework
104	./System/Library/PrivateFrameworks/GPUCompiler.framework/Versions
104	./System/Library/PrivateFrameworks/GPUCompiler.framework
102	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/00e58c0676b9e589e9309dbca4b795bbba3b5420.asset
102	./System/Applications/Utilities/System Information.app/Contents
102	./System/Applications/Utilities/System Information.app
101	./System/Library/Automator
101	./Applications/Microsoft Excel.app/Contents/MacOS
100	./private/var/db/Spotlight-V100/BootVolume
100	./private/var/db/Spotlight-V100
99	./System/Library/Assistant
98	./Users/tianhan/Library/Application Support/Foxit Software
96	./System/Library/Components
95	./Users/tianhan/.vscode/extensions/jeff-hykin.better-cpp-syntax-1.15.6
94	./System/Volumes/Data/Applications/Backup and Sync.app
94	./System/Library/AssetsV2/com_apple_MobileAsset_prefpanes_TrackpadVideos/dfffe589d482a0bcb74bd4d082c4e28115f2e6d6.asset
94	./System/Library/AssetsV2/com_apple_MobileAsset_prefpanes_TrackpadVideos
94	./Library/Application Support/Apple
94	./Applications/Kindle.app/Contents/Frameworks
94	./Applications/Backup and Sync.app/Contents
94	./Applications/Backup and Sync.app
93	./Users/tianhan/Library/Application Support/Kindle
93	./System/Volumes/Data/Applications/IINA.app
93	./System/Library/AssetsV2/com_apple_MobileAsset_LinguisticData
93	./Applications/IINA.app/Contents
93	./Applications/IINA.app
93	./Applications/Docker.app/Contents/Resources/cli-plugins
92	./usr/bin
92	./Library/Developer/CommandLineTools/Library/PrivateFrameworks
88	./Library/Application Support/Apple/Photos/Print Products
88	./Library/Application Support/Apple/Photos
88	./Applications/Pages.app/Contents/Resources/FunctionHelp.bundle
88	./Applications/Numbers.app/Contents/Resources/FunctionHelp.bundle
88	./Applications/Keynote.app/Contents/Resources/FunctionHelp.bundle
87	./Users/tianhan/Google Drive/CUBoulder/admin
87	./System/Library/LinguisticData/RequiredAssets_zh-Hans.bundle/AssetData
87	./System/Library/LinguisticData/RequiredAssets_zh-Hans.bundle
87	./System/Library/CoreServices/Photo Library Migration Utility.app/Contents
87	./System/Library/CoreServices/Photo Library Migration Utility.app
87	./System/Library/Assistant/FlowDelegatePlugins
86	./System/Library/Extensions/AppleAfterburner.kext/Contents
86	./System/Library/Extensions/AppleAfterburner.kext
85	./usr/standalone/firmware
85	./Users/tianhan/Google Drive/tianhans-papers-repo/notes
85	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/fedef1896002be99406da1bf1a1a6104a1737b39.asset
84	./System/Library/Frameworks/Ruby.framework/Versions
84	./System/Library/Frameworks/Ruby.framework
83	./System/Volumes/Data/Applications/net.downloadhelper.coapp.app
83	./System/Library/LinguisticData/RequiredAssets_zh-Hant.bundle/AssetData
83	./System/Library/LinguisticData/RequiredAssets_zh-Hant.bundle
83	./Applications/net.downloadhelper.coapp.app/Contents/MacOS
83	./Applications/net.downloadhelper.coapp.app/Contents
83	./Applications/net.downloadhelper.coapp.app
82	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/d980a16edc19d62d8e2af1c1c99d786f6e01bbf9.asset
82	./Applications/Microsoft Teams.app/Contents/Resources
81	./Users/tianhan/Google Drive/Backup/misc
80	./Applications/Pages.app/Contents/Frameworks
80	./Applications/Numbers.app/Contents/Frameworks
80	./Applications/Keynote.app/Contents/Frameworks
79	./Applications/Keynote.app/Contents/SharedSupport
78	./Applications/Microsoft Word.app/Contents/SharedSupport/Open XML for Excel.app
78	./Applications/Microsoft PowerPoint.app/Contents/SharedSupport/Open XML for Excel.app
77	./System/Library/CoreServices/CoreGlyphs.bundle/Contents
77	./System/Library/CoreServices/CoreGlyphs.bundle
76	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/5cd7ab25aa37ed171827d6fe772a80748a98ef6d.asset
74	./Applications/Firefox.app/Contents/Resources
73	./Applications/TeX/TeXShop.app/Contents
73	./Applications/TeX/TeXShop.app
73	./Applications/Microsoft Word.app/Contents/MacOS
72	./Applications/Backup and Sync.app/Contents/Resources
70	./Library/Application Support/Logic/EXS Factory Samples/07 Guitars
69	./usr/local/bin
69	./Users/tianhan/.vscode/extensions/ms-vscode.cpptools-1.4.1
69	./System/Library/Components/AudioDSP.component/Contents
69	./System/Library/Components/AudioDSP.component
69	./System/Library/AssetsV2/com_apple_MobileAsset_Font6/cb9a85576455613deae27ccbede3cece696b39c0.asset
68	./Applications/Adobe Acrobat Reader DC.app/Contents/Resources/Resource
67	./System/Volumes/Data/Applications/WeChat.app
67	./Applications/WeChat.app/Contents
67	./Applications/WeChat.app
66	./Users/tianhan/Google Drive/tianhans-papers-repo/preliminary exam
65	./usr/share/tokenizer
65	./System/Library/PrivateFrameworks/CoreFP.framework/Versions
65	./System/Library/PrivateFrameworks/CoreFP.framework
65	./System/Library/PrivateFrameworks/CoreEmoji.framework/Versions
65	./System/Library/PrivateFrameworks/CoreEmoji.framework
65	./System/Library/Perl/Extras
64	./Library/Application Support/Logic/Alchemy Samples/Vocals
64	./Applications/Backup and Sync.app/Contents/Resources/lib
63	./System/Volumes/Preboot/BFF27CB0-3CF9-4833-B362-E787A3F7ABC8/System
62	./Users/tianhan/Library/Containers/com.microsoft.Powerpoint
62	./System/Library/Extensions/AMDRadeonX6000HWServices.kext/Contents
62	./System/Library/Extensions/AMDRadeonX6000HWServices.kext
62	./System/Library/AssetsV2/com_apple_MobileAsset_LinguisticData/dc4c467a0fffeac78ab819a94e98576bac0c3539.asset
62	./Applications/TeX/TeXShop.app/Contents/Resources
62	./Applications/IINA.app/Contents/Frameworks
61	./usr/standalone/firmware/iBridge1_1Customer.bundle/Contents
61	./usr/standalone/firmware/iBridge1_1Customer.bundle
61	./System/Library/Frameworks/OpenCL.framework/Versions
61	./System/Library/Frameworks/OpenCL.framework
59	./private/var/log
59	./System/Volumes/Preboot/BFF27CB0-3CF9-4833-B362-E787A3F7ABC8/boot
59	./System/Library/PrivateFrameworks/iPodVoiceOver.framework/Versions
59	./System/Library/PrivateFrameworks/iPodVoiceOver.framework
59	./System/Applications/Music.app/Contents
59	./System/Applications/Music.app
59	./Applications/TeamViewer.app/Contents/Frameworks
57	./System/Library/LinguisticData/RequiredAssets_ja.bundle/AssetData
57	./System/Library/LinguisticData/RequiredAssets_ja.bundle
57	./System/Library/Audio
56	./Users/tianhan/Google Drive/tianhans-papers-repo/POPL19
56	./System/Volumes/Preboot/BFF27CB0-3CF9-4833-B362-E787A3F7ABC8/restore
56	./System/Library/LinguisticData/RequiredAssets_yue-Hant.bundle/AssetData
56	./System/Library/LinguisticData/RequiredAssets_yue-Hant.bundle
55	./System/Library/PrivateFrameworks/Slideshows.framework/Versions
55	./System/Library/PrivateFrameworks/Slideshows.framework
55	./System/Library/Audio/Tunings
55	./Applications/Microsoft PowerPoint.app/Contents/MacOS
