140261	.
93255	./System
73443	./System/Volumes
52823	./System/Volumes/Data
21744	./Users/tianhan
21744	./Users
21744	./System/Volumes/Data/Users
18897	./System/Library
16199	./System/Volumes/Update
14702	./System/Volumes/Update/mnt1
11684	./System/Volumes/Data/Applications
11684	./Applications
11585	./Users/tianhan/Library
10100	./Users/tianhan/Library/Containers
9373	./Users/tianhan/Google Drive
8006	./usr
7422	./System/Volumes/Data/usr
7419	./usr/local
7317	./usr/local/texlive/2021
7317	./usr/local/texlive
6368	./System/Volumes/Data/System
5903	./System/Library/AssetsV2
5227	./Users/tianhan/Google Drive/CUBoulder
4368	./System/Volumes/Data/Library
4368	./Library
4096	./System/Volumes/VM
3775	./System/Library/dyld
2668	./System/Library/AssetsV2/com_apple_MobileAsset_MacSoftwareUpdate
2236	./Applications/Microsoft Word.app/Contents
2236	./Applications/Microsoft Word.app
1968	./Library/Application Support
1947	./Users/tianhan/Google Drive/tianhans-papers-repo
1945	./System/Library/PrivateFrameworks
1941	./Applications/Microsoft Excel.app/Contents
1941	./Applications/Microsoft Excel.app
1680	./Applications/Microsoft PowerPoint.app/Contents
1680	./Applications/Microsoft PowerPoint.app
1587	./Applications/Docker.app/Contents
1587	./Applications/Docker.app
1526	./Library/Developer/CommandLineTools
1526	./Library/Developer
1232	./Users/tianhan/Google Drive/Backup
1206	./Applications/Docker.app/Contents/Resources
1200	./private
1200	./System/Volumes/Data/private
1198	./private/var
1189	./System/Volumes/Update/SFR
1174	./System/Library/AssetsV2/com_apple_MobileAsset_SFRSoftwareUpdate
1084	./System/Library/Desktop Pictures
1016	./System/Library/Frameworks
1011	./System/Library/AssetsV2/com_apple_MobileAsset_Font6
967	./Users/tianhan/Google Drive/Kindle
958	./Users/tianhan/Library/Application Support
909	./Library/Application Support/Logic
909	./Library/Application Support/GarageBand
878	./System/Library/CoreServices
842	./Library/Developer/CommandLineTools/SDKs
800	./private/var/db
797	./Applications/Microsoft Word.app/Contents/Resources
718	./Applications/Microsoft Excel.app/Contents/Frameworks
710	./Applications/Microsoft Excel.app/Contents/Resources
707	./System/Library/AssetsV2/PreinstalledAssetsV2
685	./Applications/Microsoft PowerPoint.app/Contents/Frameworks
684	./Applications/Microsoft Word.app/Contents/Frameworks
671	./Applications/Microsoft Word.app/Contents/SharedSupport
666	./System/Applications
639	./System/Library/LinguisticData
607	./Library/Application Support/Logic/EXS Factory Samples
599	./Applications/Microsoft PowerPoint.app/Contents/Resources
597	./System/Library/Fonts
570	./Library/Developer/CommandLineTools/usr
548	./System/Library/Templates/Data
548	./System/Library/Templates
518	./Library/Application Support/GarageBand/Learn to Play
500	./System/Library/Extensions
488	./Library/Audio
479	./Applications/Keynote.app/Contents
479	./Applications/Keynote.app
473	./Library/Audio/Apple Loops/Apple
473	./Library/Audio/Apple Loops
468	./System/Library/SpeechBase
462	./System/Library/SpeechBase/Voices
446	./Applications/Visual Studio Code.app/Contents
446	./Applications/Visual Studio Code.app
441	./Users/tianhan/Library/Caches
437	./Applications/Google Chrome.app/Contents
437	./Applications/Google Chrome.app
436	./Applications/Google Chrome.app/Contents/Frameworks
421	./Applications/Pages.app/Contents
421	./Applications/Pages.app
408	./Applications/Microsoft Excel.app/Contents/SharedSupport
396	./Applications/Foxit PDF Reader.app/Contents
396	./Applications/Foxit PDF Reader.app
392	./Library/Application Support/GarageBand/Instrument Library
385	./Applications/Numbers.app/Contents
385	./Applications/Numbers.app
383	./Applications/Slack.app/Contents
383	./Applications/Slack.app
364	./private/var/folders
364	./Applications/Firefox.app/Contents
364	./Applications/Firefox.app
352	./Applications/Docker.app/Contents/MacOS
343	./Applications/Slack.app/Contents/Frameworks
339	./Applications/Microsoft PowerPoint.app/Contents/SharedSupport
330	./System/Library/CoreServices/CoreTypes.bundle
329	./Applications/Visual Studio Code.app/Contents/Frameworks
317	./System/Library/Caches
314	./private/var/folders/gm
313	./System/Volumes/Preboot
308	./System/Volumes/Update/softwareupdate.2687.sKrHwh
307	./System/Library/Caches/com.apple.coresymbolicationd
306	./Library/Caches
299	./Library/Caches/com.apple.iconservices.store
296	./private/var/db/uuidtext
295	./Applications/Keynote.app/Contents/Resources
289	./Applications/Firefox.app/Contents/MacOS
284	./System/Volumes/Preboot/BFF27CB0-3CF9-4833-B362-E787A3F7ABC8
284	./Applications/Pages.app/Contents/Resources
282	./Users/tianhan/.vscode/extensions
282	./Users/tianhan/.vscode
279	./Applications/Numbers.app/Contents/Resources
270	./Users/tianhan/Documents/workspace
270	./Users/tianhan/Documents
268	./Applications/Spotify.app/Contents
268	./Applications/Spotify.app
249	./System/Library/Frameworks/Vision.framework
247	./System/Library/KernelCollections
246	./System/iOSSupport/System/Library
246	./System/iOSSupport/System
246	./System/iOSSupport
244	./Applications/Microsoft Teams.app/Contents
244	./Applications/Microsoft Teams.app
241	./Library/Application Support/Logic/Alchemy Samples
233	./Users/tianhan/Pictures/Photos Library.photoslibrary
233	./Users/tianhan/Pictures
227	./Applications/Spotify.app/Contents/Frameworks
217	./usr/share
217	./System/Applications/Utilities
197	./System/Library/PrivateFrameworks/VideoProcessing.framework
183	./Applications/Foxit PDF Reader.app/Contents/Frameworks
173	./private/var/db/receipts
161	./Applications/Microsoft Teams.app/Contents/Frameworks
158	./System/Library/Perl
157	./System/Library/PreferencePanes
149	./Applications/TeX
129	./System/Library/Fonts/Supplemental
128	./System/Library/Frameworks/Python.framework
124	./System/Library/AssetsV2/com_apple_MobileAsset_DictionaryServices_dictionaryOSX
123	./Applications/zoom.us.app/Contents
123	./Applications/zoom.us.app
116	./System/Library/Frameworks/CoreImage.framework
116	./Applications/Visual Studio Code.app/Contents/Resources
115	./System/Library/PrivateFrameworks/TuriCore.framework
115	./Library/Developer/CommandLineTools/Library
114	./usr/libexec
113	./Applications/zoom.us.app/Contents/Frameworks
112	./usr/standalone
112	./private/var/db/diagnostics
110	./Applications/Foxit PDF Reader.app/Contents/MacOS
109	./private/var/db/Spotlight-V100
105	./System/Library/Frameworks/ApplicationServices.framework
104	./System/Library/PrivateFrameworks/GPUCompiler.framework
101	./System/Library/Automator
100	./System/Applications/Utilities/System Information.app
100	./Applications/Microsoft Excel.app/Contents/MacOS
94	./System/Library/AssetsV2/com_apple_MobileAsset_prefpanes_TrackpadVideos
94	./Library/Application Support/Apple
94	./Applications/Backup and Sync.app/Contents
94	./Applications/Backup and Sync.app
93	./System/Library/Perl/Extras
93	./System/Library/AssetsV2/com_apple_MobileAsset_LinguisticData
92	./System/Library/Components
91	./usr/bin
88	./System/Library/Assistant
88	./Library/Application Support/Apple/Photos
87	./System/Library/LinguisticData/RequiredAssets_zh-Hans.bundle
87	./System/Library/CoreServices/Photo Library Migration Utility.app
86	./System/Library/Extensions/AppleAfterburner.kext
84	./usr/standalone/firmware
84	./System/Library/Frameworks/Ruby.framework
83	./System/Library/LinguisticData/RequiredAssets_zh-Hant.bundle
82	./Applications/Microsoft Teams.app/Contents/Resources
80	./Applications/Pages.app/Contents/Frameworks
80	./Applications/Numbers.app/Contents/Frameworks
80	./Applications/Keynote.app/Contents/Frameworks
79	./Applications/Keynote.app/Contents/SharedSupport
77	./System/Library/CoreServices/CoreGlyphs.bundle
76	./System/Library/Assistant/FlowDelegatePlugins
75	./Applications/Firefox.app/Contents/Resources
73	./Applications/TeX/TeXShop.app/Contents
73	./Applications/TeX/TeXShop.app
73	./Applications/Microsoft Word.app/Contents/MacOS
72	./Applications/Backup and Sync.app/Contents/Resources
69	./usr/local/bin
66	./System/Library/Components/AudioDSP.component
65	./usr/share/tokenizer
63	./System/Library/PrivateFrameworks/CoreFP.framework
63	./System/Library/PrivateFrameworks/CoreEmoji.framework
62	./System/Library/Extensions/AMDRadeonX6000HWServices.kext
61	./usr/standalone/firmware/iBridge1_1Customer.bundle
61	./System/Library/Frameworks/OpenCL.framework
61	./System/Library/Extensions/AMDRadeonX5000HWServices.kext
58	./System/Applications/Music.app/Contents
58	./System/Applications/Music.app
57	./System/Library/LinguisticData/RequiredAssets_ja.bundle
57	./System/Library/Audio
56	./System/Library/LinguisticData/RequiredAssets_yue-Hant.bundle
55	./System/Library/PrivateFrameworks/Slideshows.framework
55	./System/Library/Audio/Tunings
55	./Applications/Microsoft PowerPoint.app/Contents/MacOS
53	./Library/Application Support/Logic/Ultrabeat Samples
52	./Applications/Foxit PDF Reader.app/Contents/fxplugins
50	./private/var/folders/zz
50	./System/Library/CoreServices/IconsetResources.bundle
48	./System/Library/PrivateFrameworks/ScreenReader.framework
48	./System/Applications/Books.app/Contents
48	./System/Applications/Books.app
47	./System/Library/PrivateFrameworks/AMPDevices.framework
46	./System/Applications/Photos.app/Contents
46	./System/Applications/Photos.app
